time,humpbackwhale,ships,bluewhale,finwhale,dolphins,explosions,sonar
2019-12-05 00:00:00+00:00,1.0,2,185,1.0,0.0,0,
2019-12-06 00:00:00+00:00,1.0,1,447,1.0,3.0,0,
2019-12-07 00:00:00+00:00,1.0,0,638,1.0,2.0,0,
2019-12-08 00:00:00+00:00,1.0,2,265,1.0,18.0,0,
2019-12-09 00:00:00+00:00,1.0,0,478,1.0,6.0,0,
2019-12-10 00:00:00+00:00,0.0,3,185,1.0,3.0,0,
2019-12-11 00:00:00+00:00,0.0,0,17,1.0,4.0,3,
2019-12-12 00:00:00+00:00,1.0,4,112,1.0,12.0,0,
2019-12-13 00:00:00+00:00,1.0,2,218,0.0,5.0,0,
2019-12-14 00:00:00+00:00,1.0,3,590,0.0,2.0,0,
2019-12-15 00:00:00+00:00,1.0,3,47,1.0,1.0,0,
2019-12-16 00:00:00+00:00,1.0,3,22,1.0,8.0,0,
2019-12-17 00:00:00+00:00,1.0,4,204,1.0,3.0,0,
2019-12-18 00:00:00+00:00,1.0,1,415,0.0,0.0,0,
2019-12-19 00:00:00+00:00,1.0,4,92,0.0,2.0,0,
2019-12-20 00:00:00+00:00,1.0,1,290,1.0,11.0,0,
2019-12-21 00:00:00+00:00,1.0,2,66,0.0,1.0,0,
2019-12-22 00:00:00+00:00,1.0,1,123,1.0,0.0,0,
2019-12-23 00:00:00+00:00,1.0,3,61,1.0,0.0,0,
2019-12-24 00:00:00+00:00,1.0,0,75,1.0,9.0,0,
2019-12-25 00:00:00+00:00,1.0,3,4,0.0,0.0,0,
2019-12-26 00:00:00+00:00,0.0,0,0,1.0,0.0,0,
2019-12-27 00:00:00+00:00,1.0,1,163,1.0,2.0,0,
2019-12-28 00:00:00+00:00,1.0,3,42,1.0,0.0,0,
2019-12-29 00:00:00+00:00,1.0,3,29,1.0,0.0,0,
2019-12-30 00:00:00+00:00,1.0,1,0,0.0,0.0,0,
2019-12-31 00:00:00+00:00,0.0,1,0,1.0,0.0,0,
2020-01-01 00:00:00+00:00,0.0,1,0,0.0,0.0,0,
2020-01-02 00:00:00+00:00,1.0,1,26,1.0,0.0,0,
2020-01-03 00:00:00+00:00,1.0,1,1,0.0,0.0,0,
2020-01-04 00:00:00+00:00,1.0,3,14,0.0,2.0,0,
2020-01-05 00:00:00+00:00,1.0,1,0,0.0,2.0,0,
2020-01-06 00:00:00+00:00,1.0,0,1,0.0,0.0,0,
2020-01-07 00:00:00+00:00,1.0,0,0,0.0,7.0,0,
2020-01-08 00:00:00+00:00,1.0,0,0,0.0,1.0,0,
2020-01-09 00:00:00+00:00,1.0,0,0,1.0,2.0,0,
2020-01-10 00:00:00+00:00,1.0,0,44,1.0,1.0,0,
2020-01-11 00:00:00+00:00,0.0,0,31,1.0,1.0,0,
2020-01-12 00:00:00+00:00,1.0,0,18,0.0,1.0,0,
2020-01-13 00:00:00+00:00,1.0,0,0,0.0,5.0,0,
2020-01-14 00:00:00+00:00,1.0,0,0,0.0,8.0,0,
2020-01-15 00:00:00+00:00,0.0,0,0,0.0,7.0,0,
2020-01-16 00:00:00+00:00,1.0,0,7,0.0,2.0,0,
2020-01-17 00:00:00+00:00,1.0,0,18,1.0,12.0,0,
2020-01-18 00:00:00+00:00,1.0,0,36,0.0,5.0,0,
2020-01-19 00:00:00+00:00,1.0,0,56,1.0,3.0,0,
2020-01-20 00:00:00+00:00,0.0,0,5,1.0,16.0,0,
2020-01-21 00:00:00+00:00,1.0,0,26,0.0,0.0,0,
2020-01-22 00:00:00+00:00,1.0,0,1,,0.0,0,
2020-01-23 00:00:00+00:00,1.0,0,313,,2.0,0,
2020-01-24 00:00:00+00:00,1.0,0,27,,2.0,0,
2020-01-25 00:00:00+00:00,,0,25,,5.0,0,
2020-01-26 00:00:00+00:00,,0,0,,0.0,0,
2020-01-27 00:00:00+00:00,,0,0,,0.0,0,
2020-01-28 00:00:00+00:00,,0,0,,0.0,0,
2020-01-29 00:00:00+00:00,,0,0,,0.0,0,
2020-01-30 00:00:00+00:00,,0,0,,0.0,0,
2020-01-31 00:00:00+00:00,,0,0,,0.0,0,
2020-02-01 00:00:00+00:00,,0,0,,0.0,0,
2020-02-02 00:00:00+00:00,,0,0,,0.0,0,
2020-02-03 00:00:00+00:00,,0,0,,0.0,0,
2020-02-04 00:00:00+00:00,,0,0,,0.0,0,
2020-02-05 00:00:00+00:00,,0,0,,0.0,0,
2020-02-06 00:00:00+00:00,,0,0,,0.0,0,
2020-02-07 00:00:00+00:00,,0,0,,0.0,0,
2020-02-08 00:00:00+00:00,,0,0,,0.0,0,
2020-02-09 00:00:00+00:00,,0,0,,0.0,0,
2020-02-10 00:00:00+00:00,,0,0,,0.0,0,
2020-02-11 00:00:00+00:00,,0,0,,0.0,0,
2020-02-12 00:00:00+00:00,,0,0,,0.0,0,
2020-02-13 00:00:00+00:00,,0,0,,0.0,0,
2020-02-14 00:00:00+00:00,,0,0,,0.0,0,
2020-02-15 00:00:00+00:00,,0,0,,0.0,0,
2020-02-16 00:00:00+00:00,,0,0,,0.0,0,
2020-02-17 00:00:00+00:00,,0,0,,0.0,0,
2020-02-18 00:00:00+00:00,,0,0,,0.0,0,
2020-02-19 00:00:00+00:00,,0,0,,0.0,0,
2020-02-20 00:00:00+00:00,,0,0,,0.0,0,
2020-02-21 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-02-22 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-02-23 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-02-24 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-02-25 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-02-26 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-02-27 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-02-28 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-02-29 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-01 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-02 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-03 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-04 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-05 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-06 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-07 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-08 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-09 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-10 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-11 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-12 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-13 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-14 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-15 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-16 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-17 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-18 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-19 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-20 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-21 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-22 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-23 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-24 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-25 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-26 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-27 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-28 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-29 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-30 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-03-31 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-04-01 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-04-02 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-04-03 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-04-04 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-04-05 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-04-06 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-04-07 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-04-08 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-04-09 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-04-10 00:00:00+00:00,,0,0,0.0,0.0,0,
2020-04-11 00:00:00+00:00,1.0,16,0,0.0,8.0,0,
2020-04-12 00:00:00+00:00,1.0,6,0,0.0,5.0,1,
2020-04-13 00:00:00+00:00,1.0,8,0,0.0,8.0,14,
2020-04-14 00:00:00+00:00,1.0,7,0,0.0,0.0,21,
2020-04-15 00:00:00+00:00,1.0,5,0,0.0,3.0,36,
2020-04-16 00:00:00+00:00,1.0,11,0,0.0,6.0,66,
2020-04-17 00:00:00+00:00,1.0,7,0,0.0,9.0,21,
2020-04-18 00:00:00+00:00,1.0,3,0,0.0,9.0,0,
2020-04-19 00:00:00+00:00,1.0,8,0,0.0,5.0,11,
2020-04-20 00:00:00+00:00,1.0,3,0,0.0,6.0,46,
2020-04-21 00:00:00+00:00,1.0,4,0,0.0,3.0,10,
2020-04-22 00:00:00+00:00,1.0,3,0,0.0,0.0,0,
2020-04-23 00:00:00+00:00,0.0,5,0,0.0,3.0,0,1.0
2020-04-24 00:00:00+00:00,1.0,4,0,0.0,0.0,0,1.0
2020-04-25 00:00:00+00:00,1.0,3,0,0.0,0.0,0,0.0
2020-04-26 00:00:00+00:00,1.0,5,0,0.0,1.0,0,0.0
2020-04-27 00:00:00+00:00,1.0,4,0,0.0,1.0,0,0.0
2020-04-28 00:00:00+00:00,0.0,2,0,0.0,2.0,11,0.0
2020-04-29 00:00:00+00:00,1.0,4,0,0.0,0.0,0,0.0
2020-04-30 00:00:00+00:00,0.0,7,0,0.0,3.0,0,0.0
2020-05-01 00:00:00+00:00,0.0,5,0,0.0,5.0,0,0.0
2020-05-02 00:00:00+00:00,1.0,4,0,0.0,12.0,4,0.0
2020-05-03 00:00:00+00:00,1.0,2,0,0.0,0.0,3,0.0
2020-05-04 00:00:00+00:00,0.0,4,0,0.0,8.0,0,0.0
2020-05-05 00:00:00+00:00,1.0,4,0,0.0,2.0,0,0.0
2020-05-06 00:00:00+00:00,1.0,5,0,0.0,0.0,0,0.0
2020-05-07 00:00:00+00:00,1.0,7,0,0.0,0.0,0,0.0
2020-05-08 00:00:00+00:00,1.0,4,0,0.0,2.0,1,0.0
2020-05-09 00:00:00+00:00,1.0,4,0,0.0,3.0,0,0.0
2020-05-10 00:00:00+00:00,0.0,4,0,0.0,5.0,4,0.0
2020-05-11 00:00:00+00:00,1.0,2,0,0.0,0.0,5,0.0
2020-05-12 00:00:00+00:00,0.0,2,0,0.0,0.0,19,0.0
2020-05-13 00:00:00+00:00,0.0,7,0,0.0,4.0,0,0.0
2020-05-14 00:00:00+00:00,1.0,9,0,0.0,0.0,0,0.0
2020-05-15 00:00:00+00:00,1.0,3,0,0.0,0.0,0,0.0
2020-05-16 00:00:00+00:00,1.0,4,0,0.0,0.0,0,0.0
2020-05-17 00:00:00+00:00,1.0,7,0,0.0,1.0,0,0.0
2020-05-18 00:00:00+00:00,1.0,4,0,0.0,1.0,0,
2020-05-19 00:00:00+00:00,1.0,9,0,0.0,12.0,0,
2020-05-20 00:00:00+00:00,1.0,18,0,0.0,2.0,0,
2020-05-21 00:00:00+00:00,0.0,14,0,0.0,1.0,0,
2020-05-22 00:00:00+00:00,0.0,13,0,0.0,1.0,0,
2020-05-23 00:00:00+00:00,1.0,8,0,0.0,2.0,0,
2020-05-24 00:00:00+00:00,1.0,12,0,0.0,2.0,0,
2020-05-25 00:00:00+00:00,0.0,6,0,0.0,9.0,0,
2020-05-26 00:00:00+00:00,1.0,8,0,0.0,14.0,0,
2020-05-27 00:00:00+00:00,1.0,7,0,0.0,12.0,0,
2020-05-28 00:00:00+00:00,1.0,6,0,0.0,20.0,0,
2020-05-29 00:00:00+00:00,1.0,10,0,0.0,10.0,0,
2020-05-30 00:00:00+00:00,1.0,11,0,0.0,6.0,0,
2020-05-31 00:00:00+00:00,0.0,9,0,0.0,19.0,0,
2020-06-01 00:00:00+00:00,1.0,7,0,0.0,0.0,0,
2020-06-02 00:00:00+00:00,1.0,8,0,0.0,0.0,0,
2020-06-03 00:00:00+00:00,1.0,8,0,0.0,0.0,0,
2020-06-04 00:00:00+00:00,1.0,13,0,0.0,0.0,0,
2020-06-05 00:00:00+00:00,1.0,4,0,0.0,0.0,1,
2020-06-06 00:00:00+00:00,1.0,7,0,0.0,0.0,0,
2020-06-07 00:00:00+00:00,1.0,6,0,0.0,0.0,0,
2020-06-08 00:00:00+00:00,1.0,7,0,0.0,0.0,0,
2020-06-09 00:00:00+00:00,0.0,7,0,0.0,0.0,0,
2020-06-10 00:00:00+00:00,1.0,6,0,0.0,0.0,2,
2020-06-11 00:00:00+00:00,0.0,10,0,0.0,0.0,0,
2020-06-12 00:00:00+00:00,1.0,7,0,0.0,0.0,0,
2020-06-13 00:00:00+00:00,1.0,2,0,0.0,0.0,0,
2020-06-14 00:00:00+00:00,1.0,2,0,0.0,0.0,0,
2020-06-15 00:00:00+00:00,1.0,0,0,0.0,0.0,25,
2020-06-16 00:00:00+00:00,1.0,1,0,0.0,0.0,0,
2020-06-17 00:00:00+00:00,0.0,0,0,0.0,0.0,0,
2020-06-18 00:00:00+00:00,0.0,5,0,0.0,0.0,0,
2020-06-19 00:00:00+00:00,1.0,1,0,0.0,0.0,0,
2020-06-20 00:00:00+00:00,1.0,5,0,0.0,0.0,0,
2020-06-21 00:00:00+00:00,1.0,2,0,0.0,0.0,0,
2020-06-22 00:00:00+00:00,1.0,2,0,0.0,0.0,0,
2020-06-23 00:00:00+00:00,1.0,1,0,0.0,0.0,3,
2020-06-24 00:00:00+00:00,1.0,0,0,0.0,0.0,0,
2020-06-25 00:00:00+00:00,1.0,4,0,0.0,0.0,0,
2020-06-26 00:00:00+00:00,0.0,1,0,0.0,0.0,2,
2020-06-27 00:00:00+00:00,1.0,1,0,0.0,0.0,0,
2020-06-28 00:00:00+00:00,1.0,1,0,0.0,0.0,0,
2020-06-29 00:00:00+00:00,1.0,1,0,0.0,0.0,3,
2020-06-30 00:00:00+00:00,1.0,0,0,0.0,0.0,0,
2020-07-01 00:00:00+00:00,0.0,0,2,0.0,0.0,0,
2020-07-02 00:00:00+00:00,1.0,4,0,0.0,0.0,0,
2020-07-03 00:00:00+00:00,1.0,5,0,0.0,0.0,0,
2020-07-04 00:00:00+00:00,1.0,1,0,0.0,0.0,0,
2020-07-05 00:00:00+00:00,0.0,0,0,0.0,0.0,0,
2020-07-06 00:00:00+00:00,0.0,1,0,0.0,0.0,0,
2020-07-07 00:00:00+00:00,1.0,1,0,0.0,0.0,0,
2020-07-08 00:00:00+00:00,0.0,1,0,0.0,0.0,18,
2020-07-09 00:00:00+00:00,0.0,3,2,0.0,0.0,6,
2020-07-10 00:00:00+00:00,0.0,3,7,0.0,0.0,18,
2020-07-11 00:00:00+00:00,1.0,1,5,0.0,0.0,0,
2020-07-12 00:00:00+00:00,0.0,2,17,0.0,0.0,0,
2020-07-13 00:00:00+00:00,0.0,0,12,0.0,0.0,5,
2020-07-14 00:00:00+00:00,1.0,1,13,0.0,0.0,3,
2020-07-15 00:00:00+00:00,1.0,5,25,0.0,0.0,3,
2020-07-16 00:00:00+00:00,1.0,3,196,0.0,0.0,6,
2020-07-17 00:00:00+00:00,0.0,2,63,0.0,0.0,3,
2020-07-18 00:00:00+00:00,0.0,0,84,0.0,0.0,0,
2020-07-19 00:00:00+00:00,1.0,6,51,0.0,0.0,9,
2020-07-20 00:00:00+00:00,0.0,2,3,0.0,0.0,0,
2020-07-21 00:00:00+00:00,0.0,1,229,0.0,0.0,54,
2020-07-22 00:00:00+00:00,1.0,0,17,0.0,0.0,9,
2020-07-23 00:00:00+00:00,0.0,3,15,0.0,0.0,34,
2020-07-24 00:00:00+00:00,1.0,2,39,0.0,0.0,31,
2020-07-25 00:00:00+00:00,0.0,1,439,0.0,0.0,0,
2020-07-26 00:00:00+00:00,0.0,0,128,0.0,0.0,0,
2020-07-27 00:00:00+00:00,0.0,5,102,0.0,0.0,0,
2020-07-28 00:00:00+00:00,0.0,2,274,0.0,0.0,11,
2020-07-29 00:00:00+00:00,1.0,1,167,0.0,0.0,8,
2020-07-30 00:00:00+00:00,1.0,3,181,0.0,0.0,0,
2020-07-31 00:00:00+00:00,1.0,2,56,0.0,0.0,0,
2020-08-01 00:00:00+00:00,0.0,1,68,0.0,0.0,0,
2020-08-02 00:00:00+00:00,1.0,1,46,0.0,0.0,0,
2020-08-03 00:00:00+00:00,0.0,0,197,0.0,0.0,0,
2020-08-04 00:00:00+00:00,0.0,2,52,0.0,0.0,0,
2020-08-05 00:00:00+00:00,0.0,2,51,0.0,0.0,0,
2020-08-06 00:00:00+00:00,1.0,2,64,0.0,0.0,0,
2020-08-07 00:00:00+00:00,1.0,2,95,0.0,0.0,0,
2020-08-08 00:00:00+00:00,1.0,2,183,0.0,0.0,0,
2020-08-09 00:00:00+00:00,1.0,4,371,0.0,0.0,0,
2020-08-10 00:00:00+00:00,1.0,0,432,0.0,0.0,0,
2020-08-11 00:00:00+00:00,1.0,4,235,0.0,0.0,0,
2020-08-12 00:00:00+00:00,1.0,1,337,0.0,0.0,0,
2020-08-13 00:00:00+00:00,1.0,5,165,0.0,0.0,0,
2020-08-14 00:00:00+00:00,1.0,5,138,0.0,0.0,0,
2020-08-15 00:00:00+00:00,1.0,6,332,0.0,0.0,0,
2020-08-16 00:00:00+00:00,1.0,4,91,0.0,0.0,0,
2020-08-17 00:00:00+00:00,1.0,7,187,0.0,0.0,0,
2020-08-18 00:00:00+00:00,1.0,4,61,0.0,0.0,0,
2020-08-19 00:00:00+00:00,1.0,0,46,0.0,0.0,0,
2020-08-20 00:00:00+00:00,1.0,3,91,0.0,0.0,0,
2020-08-21 00:00:00+00:00,1.0,5,120,0.0,0.0,0,
2020-08-22 00:00:00+00:00,1.0,6,23,0.0,0.0,0,
2020-08-23 00:00:00+00:00,1.0,8,35,0.0,0.0,0,
2020-08-24 00:00:00+00:00,1.0,5,78,0.0,0.0,0,
2020-08-25 00:00:00+00:00,1.0,3,54,0.0,0.0,0,
2020-08-26 00:00:00+00:00,1.0,1,77,0.0,0.0,0,
2020-08-27 00:00:00+00:00,1.0,6,214,0.0,0.0,0,
2020-08-28 00:00:00+00:00,1.0,11,199,0.0,0.0,0,
2020-08-29 00:00:00+00:00,1.0,5,247,0.0,0.0,0,
2020-08-30 00:00:00+00:00,1.0,9,187,0.0,0.0,0,
2020-08-31 00:00:00+00:00,1.0,3,110,0.0,0.0,0,
2020-09-01 00:00:00+00:00,1.0,2,328,0.0,0.0,0,
2020-09-02 00:00:00+00:00,1.0,4,189,0.0,0.0,0,
2020-09-03 00:00:00+00:00,1.0,5,112,0.0,0.0,0,
2020-09-04 00:00:00+00:00,1.0,3,397,0.0,0.0,0,
2020-09-05 00:00:00+00:00,1.0,1,422,0.0,0.0,0,
2020-09-06 00:00:00+00:00,1.0,4,1055,0.0,0.0,0,
2020-09-07 00:00:00+00:00,1.0,3,617,0.0,0.0,0,
2020-09-08 00:00:00+00:00,1.0,5,106,0.0,0.0,0,
2020-09-09 00:00:00+00:00,1.0,6,275,0.0,0.0,1,
2020-09-10 00:00:00+00:00,1.0,9,208,0.0,0.0,3,
2020-09-11 00:00:00+00:00,1.0,8,625,0.0,0.0,0,
2020-09-12 00:00:00+00:00,1.0,8,319,0.0,0.0,0,
2020-09-13 00:00:00+00:00,1.0,7,152,0.0,0.0,0,
2020-09-14 00:00:00+00:00,1.0,6,82,0.0,0.0,0,
2020-09-15 00:00:00+00:00,1.0,9,193,0.0,0.0,0,
2020-09-16 00:00:00+00:00,1.0,4,215,0.0,0.0,0,
2020-09-17 00:00:00+00:00,1.0,8,268,0.0,0.0,0,
2020-09-18 00:00:00+00:00,1.0,4,724,0.0,0.0,0,
2020-09-19 00:00:00+00:00,1.0,3,661,0.0,0.0,0,
2020-09-20 00:00:00+00:00,1.0,4,503,0.0,0.0,0,
2020-09-21 00:00:00+00:00,1.0,6,391,,0.0,3,
2020-09-22 00:00:00+00:00,1.0,6,304,,0.0,6,
2020-09-23 00:00:00+00:00,1.0,4,259,,0.0,0,
2020-09-24 00:00:00+00:00,1.0,7,304,,0.0,0,
2020-09-25 00:00:00+00:00,1.0,4,454,,0.0,0,
2020-09-26 00:00:00+00:00,1.0,0,440,,0.0,0,
2020-09-27 00:00:00+00:00,1.0,7,360,,0.0,0,
2020-09-28 00:00:00+00:00,1.0,1,318,,0.0,0,
2020-09-29 00:00:00+00:00,1.0,5,489,,0.0,0,
2020-09-30 00:00:00+00:00,1.0,3,528,,0.0,0,
2020-10-01 00:00:00+00:00,0.0,3,234,,0.0,0,
2020-10-02 00:00:00+00:00,1.0,3,99,1.0,0.0,0,
2020-10-03 00:00:00+00:00,1.0,2,262,1.0,0.0,0,
2020-10-04 00:00:00+00:00,1.0,2,375,1.0,0.0,0,
2020-10-05 00:00:00+00:00,1.0,4,238,1.0,0.0,0,
2020-10-06 00:00:00+00:00,1.0,3,143,1.0,0.0,0,
2020-10-07 00:00:00+00:00,1.0,2,267,1.0,0.0,0,
2020-10-08 00:00:00+00:00,1.0,10,267,1.0,0.0,2,
2020-10-09 00:00:00+00:00,1.0,7,491,1.0,0.0,0,
2020-10-10 00:00:00+00:00,1.0,9,333,1.0,0.0,0,
2020-10-11 00:00:00+00:00,1.0,3,105,1.0,0.0,0,1.0
2020-10-12 00:00:00+00:00,1.0,3,171,1.0,0.0,0,1.0
2020-10-13 00:00:00+00:00,1.0,5,147,1.0,0.0,0,0.0
2020-10-14 00:00:00+00:00,1.0,2,106,1.0,0.0,0,0.0
2020-10-15 00:00:00+00:00,1.0,5,110,1.0,0.0,0,0.0
2020-10-16 00:00:00+00:00,1.0,4,122,1.0,0.0,0,0.0
2020-10-17 00:00:00+00:00,1.0,7,497,1.0,0.0,0,0.0
2020-10-18 00:00:00+00:00,1.0,8,515,1.0,0.0,0,0.0
2020-10-19 00:00:00+00:00,1.0,5,264,1.0,0.0,1,0.0
2020-10-20 00:00:00+00:00,1.0,4,187,1.0,0.0,0,0.0
2020-10-21 00:00:00+00:00,1.0,4,578,1.0,0.0,0,0.0
2020-10-22 00:00:00+00:00,1.0,3,149,1.0,0.0,0,0.0
2020-10-23 00:00:00+00:00,1.0,5,108,1.0,0.0,0,0.0
2020-10-24 00:00:00+00:00,1.0,2,206,1.0,0.0,0,0.0
2020-10-25 00:00:00+00:00,1.0,3,8,1.0,0.0,0,0.0
2020-10-26 00:00:00+00:00,1.0,5,43,1.0,0.0,0,0.0
2020-10-27 00:00:00+00:00,1.0,2,20,1.0,0.0,0,0.0
2020-10-28 00:00:00+00:00,1.0,2,33,1.0,0.0,0,0.0
2020-10-29 00:00:00+00:00,1.0,6,147,1.0,0.0,0,0.0
2020-10-30 00:00:00+00:00,1.0,4,184,1.0,0.0,0,0.0
2020-10-31 00:00:00+00:00,1.0,3,501,1.0,0.0,0,0.0
2020-11-01 00:00:00+00:00,1.0,1,281,1.0,0.0,0,0.0
2020-11-02 00:00:00+00:00,1.0,1,194,1.0,0.0,0,0.0
2020-11-03 00:00:00+00:00,1.0,5,283,1.0,0.0,0,0.0
2020-11-04 00:00:00+00:00,1.0,2,399,1.0,0.0,0,0.0
2020-11-05 00:00:00+00:00,1.0,6,107,1.0,0.0,0,0.0
2020-11-06 00:00:00+00:00,1.0,3,265,1.0,0.0,0,0.0
2020-11-07 00:00:00+00:00,1.0,3,529,1.0,0.0,0,0.0
2020-11-08 00:00:00+00:00,1.0,2,631,1.0,0.0,0,0.0
2020-11-09 00:00:00+00:00,1.0,5,175,1.0,0.0,0,0.0
2020-11-10 00:00:00+00:00,1.0,4,536,1.0,0.0,0,0.0
2020-11-11 00:00:00+00:00,1.0,4,314,1.0,0.0,0,0.0
2020-11-12 00:00:00+00:00,1.0,2,60,1.0,0.0,0,0.0
2020-11-13 00:00:00+00:00,1.0,4,56,1.0,0.0,0,0.0
2020-11-14 00:00:00+00:00,1.0,4,227,1.0,0.0,0,0.0
2020-11-15 00:00:00+00:00,1.0,6,165,1.0,0.0,0,0.0
2020-11-16 00:00:00+00:00,1.0,3,63,1.0,0.0,0,0.0
2020-11-17 00:00:00+00:00,1.0,8,53,1.0,0.0,0,0.0
2020-11-18 00:00:00+00:00,1.0,2,51,1.0,0.0,0,0.0
2020-11-19 00:00:00+00:00,1.0,5,171,1.0,0.0,0,0.0
2020-11-20 00:00:00+00:00,1.0,2,41,1.0,0.0,0,0.0
2020-11-21 00:00:00+00:00,1.0,4,83,1.0,0.0,0,0.0
2020-11-22 00:00:00+00:00,1.0,3,370,1.0,0.0,0,0.0
2020-11-23 00:00:00+00:00,1.0,8,512,1.0,0.0,0,0.0
2020-11-24 00:00:00+00:00,1.0,2,483,1.0,0.0,0,0.0
2020-11-25 00:00:00+00:00,1.0,4,70,1.0,0.0,0,0.0
2020-11-26 00:00:00+00:00,1.0,3,211,1.0,0.0,0,0.0
2020-11-27 00:00:00+00:00,1.0,3,86,0.0,0.0,0,0.0
2020-11-28 00:00:00+00:00,1.0,0,95,1.0,0.0,0,0.0
2020-11-29 00:00:00+00:00,1.0,5,463,1.0,0.0,0,0.0
2020-11-30 00:00:00+00:00,1.0,5,410,1.0,0.0,0,0.0
2020-12-01 00:00:00+00:00,1.0,4,390,1.0,0.0,0,0.0
2020-12-02 00:00:00+00:00,1.0,4,350,1.0,0.0,0,0.0
2020-12-03 00:00:00+00:00,1.0,12,113,1.0,0.0,0,0.0
2020-12-04 00:00:00+00:00,1.0,3,63,1.0,0.0,0,0.0
2020-12-05 00:00:00+00:00,1.0,2,80,1.0,0.0,0,0.0
2020-12-06 00:00:00+00:00,1.0,4,101,1.0,0.0,0,0.0
2020-12-07 00:00:00+00:00,1.0,5,112,1.0,0.0,0,0.0
2020-12-08 00:00:00+00:00,1.0,5,254,1.0,0.0,0,0.0
2020-12-09 00:00:00+00:00,1.0,5,198,0.0,0.0,0,0.0
2020-12-10 00:00:00+00:00,1.0,3,235,1.0,0.0,0,0.0
2020-12-11 00:00:00+00:00,1.0,4,147,1.0,0.0,0,0.0
2020-12-12 00:00:00+00:00,1.0,4,373,1.0,0.0,0,0.0
2020-12-13 00:00:00+00:00,1.0,1,279,1.0,0.0,0,0.0
2020-12-14 00:00:00+00:00,1.0,1,190,0.0,0.0,0,0.0
2020-12-15 00:00:00+00:00,1.0,1,72,0.0,0.0,0,0.0
2020-12-16 00:00:00+00:00,1.0,6,139,1.0,0.0,0,0.0
2020-12-17 00:00:00+00:00,1.0,4,65,1.0,0.0,0,0.0
2020-12-18 00:00:00+00:00,1.0,5,34,1.0,0.0,0,0.0
2020-12-19 00:00:00+00:00,1.0,3,33,0.0,0.0,0,0.0
2020-12-20 00:00:00+00:00,1.0,2,34,0.0,0.0,0,0.0
2020-12-21 00:00:00+00:00,1.0,3,124,1.0,0.0,0,0.0
2020-12-22 00:00:00+00:00,1.0,4,48,0.0,0.0,0,0.0
2020-12-23 00:00:00+00:00,0.0,2,119,0.0,0.0,0,0.0
2020-12-24 00:00:00+00:00,1.0,6,448,1.0,0.0,0,0.0
2020-12-25 00:00:00+00:00,1.0,3,141,1.0,0.0,0,0.0
2020-12-26 00:00:00+00:00,1.0,1,368,1.0,0.0,0,0.0
2020-12-27 00:00:00+00:00,1.0,0,111,1.0,0.0,0,0.0
